Title,Owner,PageURL,AssetURL,FileName,DateCreated,DateUpdated,FileSize,FileSizeUnit,FileType,NumRecords,OriginalTags,ManualTags,License,Description,Source
Care Homes,North Ayrshire Council,https://maps-north-ayrshire.opendata.arcgis.com/maps/north-ayrshire::care-homes,https://maps-north-ayrshire.opendata.arcgis.com/datasets/north-ayrshire::care-homes.geojson?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2017-11-28 00:00:00.000000,,,GeoJSON,,North Ayrshire;Council Buildings;Care Homes;Elderly,,,Location of Care Homes within North Ayrshire. Residential and day care services.,DCAT feed
Care Homes,North Ayrshire Council,https://maps-north-ayrshire.opendata.arcgis.com/maps/north-ayrshire::care-homes,https://maps-north-ayrshire.opendata.arcgis.com/datasets/north-ayrshire::care-homes.csv?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2017-11-28 00:00:00.000000,,,CSV,,North Ayrshire;Council Buildings;Care Homes;Elderly,,,Location of Care Homes within North Ayrshire. Residential and day care services.,DCAT feed
Care Homes,North Ayrshire Council,https://maps-north-ayrshire.opendata.arcgis.com/maps/north-ayrshire::care-homes,https://maps-north-ayrshire.opendata.arcgis.com/datasets/north-ayrshire::care-homes.kml?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2017-11-28 00:00:00.000000,,,KML,,North Ayrshire;Council Buildings;Care Homes;Elderly,,,Location of Care Homes within North Ayrshire. Residential and day care services.,DCAT feed
Care Homes,North Ayrshire Council,https://maps-north-ayrshire.opendata.arcgis.com/maps/north-ayrshire::care-homes,https://maps-north-ayrshire.opendata.arcgis.com/datasets/north-ayrshire::care-homes.zip?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2017-11-28 00:00:00.000000,,,ZIP,,North Ayrshire;Council Buildings;Care Homes;Elderly,,,Location of Care Homes within North Ayrshire. Residential and day care services.,DCAT feed
Public Conveniences,North Ayrshire Council,https://maps-north-ayrshire.opendata.arcgis.com/maps/north-ayrshire::public-conveniences,https://www.maps.north-ayrshire.gov.uk/arcgis/rest/services/AGOL//Open_Data_Portal2/FeatureServer/30,,,2017-11-28 00:00:00.000000,,,ArcGIS GeoService,,North Ayrshire;Council Buildings;Toilets;Public Conveniences,,,Location of NAC run Public Conveniences within North Ayrshire,DCAT feed
Public Conveniences,North Ayrshire Council,https://maps-north-ayrshire.opendata.arcgis.com/maps/north-ayrshire::public-conveniences,https://maps-north-ayrshire.opendata.arcgis.com/datasets/north-ayrshire::public-conveniences.geojson?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2017-11-28 00:00:00.000000,,,GeoJSON,,North Ayrshire;Council Buildings;Toilets;Public Conveniences,,,Location of NAC run Public Conveniences within North Ayrshire,DCAT feed
Public Conveniences,North Ayrshire Council,https://maps-north-ayrshire.opendata.arcgis.com/maps/north-ayrshire::public-conveniences,https://maps-north-ayrshire.opendata.arcgis.com/datasets/north-ayrshire::public-conveniences.csv?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2017-11-28 00:00:00.000000,,,CSV,,North Ayrshire;Council Buildings;Toilets;Public Conveniences,,,Location of NAC run Public Conveniences within North Ayrshire,DCAT feed
Public Conveniences,North Ayrshire Council,https://maps-north-ayrshire.opendata.arcgis.com/maps/north-ayrshire::public-conveniences,https://maps-north-ayrshire.opendata.arcgis.com/datasets/north-ayrshire::public-conveniences.kml?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2017-11-28 00:00:00.000000,,,KML,,North Ayrshire;Council Buildings;Toilets;Public Conveniences,,,Location of NAC run Public Conveniences within North Ayrshire,DCAT feed
Public Conveniences,North Ayrshire Council,https://maps-north-ayrshire.opendata.arcgis.com/maps/north-ayrshire::public-conveniences,https://maps-north-ayrshire.opendata.arcgis.com/datasets/north-ayrshire::public-conveniences.zip?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2017-11-28 00:00:00.000000,,,ZIP,,North Ayrshire;Council Buildings;Toilets;Public Conveniences,,,Location of NAC run Public Conveniences within North Ayrshire,DCAT feed
Community Councils,North Ayrshire Council,https://maps-north-ayrshire.opendata.arcgis.com/maps/north-ayrshire::community-councils,https://www.maps.north-ayrshire.gov.uk/arcgis/rest/services/AGOL/Open_Data_Portal/MapServer/9,,,2017-05-25 00:00:00.000000,,,ArcGIS GeoService,,North Ayrshire;Boundaries;Community Councils,,,Boundaries of Community Councils within North Ayrshire,DCAT feed
Community Councils,North Ayrshire Council,https://maps-north-ayrshire.opendata.arcgis.com/maps/north-ayrshire::community-councils,https://maps-north-ayrshire.opendata.arcgis.com/datasets/north-ayrshire::community-councils.geojson?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2017-05-25 00:00:00.000000,,,GeoJSON,,North Ayrshire;Boundaries;Community Councils,,,Boundaries of Community Councils within North Ayrshire,DCAT feed
Community Councils,North Ayrshire Council,https://maps-north-ayrshire.opendata.arcgis.com/maps/north-ayrshire::community-councils,https://maps-north-ayrshire.opendata.arcgis.com/datasets/north-ayrshire::community-councils.csv?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2017-05-25 00:00:00.000000,,,CSV,,North Ayrshire;Boundaries;Community Councils,,,Boundaries of Community Councils within North Ayrshire,DCAT feed
Community Councils,North Ayrshire Council,https://maps-north-ayrshire.opendata.arcgis.com/maps/north-ayrshire::community-councils,https://maps-north-ayrshire.opendata.arcgis.com/datasets/north-ayrshire::community-councils.kml?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2017-05-25 00:00:00.000000,,,KML,,North Ayrshire;Boundaries;Community Councils,,,Boundaries of Community Councils within North Ayrshire,DCAT feed
Community Councils,North Ayrshire Council,https://maps-north-ayrshire.opendata.arcgis.com/maps/north-ayrshire::community-councils,https://maps-north-ayrshire.opendata.arcgis.com/datasets/north-ayrshire::community-councils.zip?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2017-05-25 00:00:00.000000,,,ZIP,,North Ayrshire;Boundaries;Community Councils,,,Boundaries of Community Councils within North Ayrshire,DCAT feed
Gritting Routes,North Ayrshire Council,https://maps-north-ayrshire.opendata.arcgis.com/maps/north-ayrshire::gritting-routes,https://www.maps.north-ayrshire.gov.uk/arcgis/rest/services/AGOL/Open_Data_Portal/MapServer/14,,,2017-05-25 00:00:00.000000,,,ArcGIS GeoService,,North Ayrshire;Environment;Gritting Routes;Roads,,,Winter Gritting Routes within North Ayrshire,DCAT feed
Gritting Routes,North Ayrshire Council,https://maps-north-ayrshire.opendata.arcgis.com/maps/north-ayrshire::gritting-routes,https://maps-north-ayrshire.opendata.arcgis.com/datasets/north-ayrshire::gritting-routes.geojson?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2017-05-25 00:00:00.000000,,,GeoJSON,,North Ayrshire;Environment;Gritting Routes;Roads,,,Winter Gritting Routes within North Ayrshire,DCAT feed
Gritting Routes,North Ayrshire Council,https://maps-north-ayrshire.opendata.arcgis.com/maps/north-ayrshire::gritting-routes,https://maps-north-ayrshire.opendata.arcgis.com/datasets/north-ayrshire::gritting-routes.csv?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2017-05-25 00:00:00.000000,,,CSV,,North Ayrshire;Environment;Gritting Routes;Roads,,,Winter Gritting Routes within North Ayrshire,DCAT feed
Gritting Routes,North Ayrshire Council,https://maps-north-ayrshire.opendata.arcgis.com/maps/north-ayrshire::gritting-routes,https://maps-north-ayrshire.opendata.arcgis.com/datasets/north-ayrshire::gritting-routes.kml?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2017-05-25 00:00:00.000000,,,KML,,North Ayrshire;Environment;Gritting Routes;Roads,,,Winter Gritting Routes within North Ayrshire,DCAT feed
Gritting Routes,North Ayrshire Council,https://maps-north-ayrshire.opendata.arcgis.com/maps/north-ayrshire::gritting-routes,https://maps-north-ayrshire.opendata.arcgis.com/datasets/north-ayrshire::gritting-routes.zip?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2017-05-25 00:00:00.000000,,,ZIP,,North Ayrshire;Environment;Gritting Routes;Roads,,,Winter Gritting Routes within North Ayrshire,DCAT feed
Primary Schools,North Ayrshire Council,https://maps-north-ayrshire.opendata.arcgis.com/maps/north-ayrshire::primary-schools,https://www.maps.north-ayrshire.gov.uk/arcgis/rest/services/AGOL/Open_Data_Portal/MapServer/5,,,2017-05-25 00:00:00.000000,,,ArcGIS GeoService,,North Ayrshire;Education;Primary School,,,"Location of Primary Schools within North Ayrshire, both non-denominational and Roman Catholic",DCAT feed
Primary Schools,North Ayrshire Council,https://maps-north-ayrshire.opendata.arcgis.com/maps/north-ayrshire::primary-schools,https://maps-north-ayrshire.opendata.arcgis.com/datasets/north-ayrshire::primary-schools.geojson?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2017-05-25 00:00:00.000000,,,GeoJSON,,North Ayrshire;Education;Primary School,,,"Location of Primary Schools within North Ayrshire, both non-denominational and Roman Catholic",DCAT feed
Primary Schools,North Ayrshire Council,https://maps-north-ayrshire.opendata.arcgis.com/maps/north-ayrshire::primary-schools,https://maps-north-ayrshire.opendata.arcgis.com/datasets/north-ayrshire::primary-schools.csv?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2017-05-25 00:00:00.000000,,,CSV,,North Ayrshire;Education;Primary School,,,"Location of Primary Schools within North Ayrshire, both non-denominational and Roman Catholic",DCAT feed
Primary Schools,North Ayrshire Council,https://maps-north-ayrshire.opendata.arcgis.com/maps/north-ayrshire::primary-schools,https://maps-north-ayrshire.opendata.arcgis.com/datasets/north-ayrshire::primary-schools.kml?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2017-05-25 00:00:00.000000,,,KML,,North Ayrshire;Education;Primary School,,,"Location of Primary Schools within North Ayrshire, both non-denominational and Roman Catholic",DCAT feed
Primary Schools,North Ayrshire Council,https://maps-north-ayrshire.opendata.arcgis.com/maps/north-ayrshire::primary-schools,https://maps-north-ayrshire.opendata.arcgis.com/datasets/north-ayrshire::primary-schools.zip?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2017-05-25 00:00:00.000000,,,ZIP,,North Ayrshire;Education;Primary School,,,"Location of Primary Schools within North Ayrshire, both non-denominational and Roman Catholic",DCAT feed
Secondary Schools,North Ayrshire Council,https://maps-north-ayrshire.opendata.arcgis.com/maps/north-ayrshire::secondary-schools,https://www.maps.north-ayrshire.gov.uk/arcgis/rest/services/AGOL/Open_Data_Portal/MapServer/6,,,2017-05-25 00:00:00.000000,,,ArcGIS GeoService,,North Ayrshire;Education;Secondary School,,,"Location of Secondary Schools within North Ayrshire, both non-denominational and Roman Catholic",DCAT feed
Secondary Schools,North Ayrshire Council,https://maps-north-ayrshire.opendata.arcgis.com/maps/north-ayrshire::secondary-schools,https://maps-north-ayrshire.opendata.arcgis.com/datasets/north-ayrshire::secondary-schools.geojson?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2017-05-25 00:00:00.000000,,,GeoJSON,,North Ayrshire;Education;Secondary School,,,"Location of Secondary Schools within North Ayrshire, both non-denominational and Roman Catholic",DCAT feed
Secondary Schools,North Ayrshire Council,https://maps-north-ayrshire.opendata.arcgis.com/maps/north-ayrshire::secondary-schools,https://maps-north-ayrshire.opendata.arcgis.com/datasets/north-ayrshire::secondary-schools.csv?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2017-05-25 00:00:00.000000,,,CSV,,North Ayrshire;Education;Secondary School,,,"Location of Secondary Schools within North Ayrshire, both non-denominational and Roman Catholic",DCAT feed
Secondary Schools,North Ayrshire Council,https://maps-north-ayrshire.opendata.arcgis.com/maps/north-ayrshire::secondary-schools,https://maps-north-ayrshire.opendata.arcgis.com/datasets/north-ayrshire::secondary-schools.kml?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2017-05-25 00:00:00.000000,,,KML,,North Ayrshire;Education;Secondary School,,,"Location of Secondary Schools within North Ayrshire, both non-denominational and Roman Catholic",DCAT feed
Secondary Schools,North Ayrshire Council,https://maps-north-ayrshire.opendata.arcgis.com/maps/north-ayrshire::secondary-schools,https://maps-north-ayrshire.opendata.arcgis.com/datasets/north-ayrshire::secondary-schools.zip?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2017-05-25 00:00:00.000000,,,ZIP,,North Ayrshire;Education;Secondary School,,,"Location of Secondary Schools within North Ayrshire, both non-denominational and Roman Catholic",DCAT feed
Leisure Centres,North Ayrshire Council,https://maps-north-ayrshire.opendata.arcgis.com/maps/north-ayrshire::leisure-centres,https://www.maps.north-ayrshire.gov.uk/arcgis/rest/services/AGOL/Open_Data_Portal2/MapServer/0,,,2017-05-25 00:00:00.000000,,,ArcGIS GeoService,,North Ayrshire;Leisure;Culture;Leisure Centres,,,Location of leisure centres within North Ayrshire,DCAT feed
Leisure Centres,North Ayrshire Council,https://maps-north-ayrshire.opendata.arcgis.com/maps/north-ayrshire::leisure-centres,https://maps-north-ayrshire.opendata.arcgis.com/datasets/north-ayrshire::leisure-centres.geojson?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2017-05-25 00:00:00.000000,,,GeoJSON,,North Ayrshire;Leisure;Culture;Leisure Centres,,,Location of leisure centres within North Ayrshire,DCAT feed
Leisure Centres,North Ayrshire Council,https://maps-north-ayrshire.opendata.arcgis.com/maps/north-ayrshire::leisure-centres,https://maps-north-ayrshire.opendata.arcgis.com/datasets/north-ayrshire::leisure-centres.csv?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2017-05-25 00:00:00.000000,,,CSV,,North Ayrshire;Leisure;Culture;Leisure Centres,,,Location of leisure centres within North Ayrshire,DCAT feed
Leisure Centres,North Ayrshire Council,https://maps-north-ayrshire.opendata.arcgis.com/maps/north-ayrshire::leisure-centres,https://maps-north-ayrshire.opendata.arcgis.com/datasets/north-ayrshire::leisure-centres.kml?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2017-05-25 00:00:00.000000,,,KML,,North Ayrshire;Leisure;Culture;Leisure Centres,,,Location of leisure centres within North Ayrshire,DCAT feed
Leisure Centres,North Ayrshire Council,https://maps-north-ayrshire.opendata.arcgis.com/maps/north-ayrshire::leisure-centres,https://maps-north-ayrshire.opendata.arcgis.com/datasets/north-ayrshire::leisure-centres.zip?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2017-05-25 00:00:00.000000,,,ZIP,,North Ayrshire;Leisure;Culture;Leisure Centres,,,Location of leisure centres within North Ayrshire,DCAT feed
Libraries,North Ayrshire Council,https://maps-north-ayrshire.opendata.arcgis.com/maps/north-ayrshire::libraries,https://www.maps.north-ayrshire.gov.uk/arcgis/rest/services/AGOL/Open_Data_Portal2/MapServer/1,,,2017-05-25 00:00:00.000000,,,ArcGIS GeoService,,North Ayrshire;Education;Leisure;Culture;Libraries,,,Location of libraries within North Ayrshire,DCAT feed
Libraries,North Ayrshire Council,https://maps-north-ayrshire.opendata.arcgis.com/maps/north-ayrshire::libraries,https://maps-north-ayrshire.opendata.arcgis.com/datasets/north-ayrshire::libraries.geojson?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2017-05-25 00:00:00.000000,,,GeoJSON,,North Ayrshire;Education;Leisure;Culture;Libraries,,,Location of libraries within North Ayrshire,DCAT feed
Libraries,North Ayrshire Council,https://maps-north-ayrshire.opendata.arcgis.com/maps/north-ayrshire::libraries,https://maps-north-ayrshire.opendata.arcgis.com/datasets/north-ayrshire::libraries.csv?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2017-05-25 00:00:00.000000,,,CSV,,North Ayrshire;Education;Leisure;Culture;Libraries,,,Location of libraries within North Ayrshire,DCAT feed
Libraries,North Ayrshire Council,https://maps-north-ayrshire.opendata.arcgis.com/maps/north-ayrshire::libraries,https://maps-north-ayrshire.opendata.arcgis.com/datasets/north-ayrshire::libraries.kml?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2017-05-25 00:00:00.000000,,,KML,,North Ayrshire;Education;Leisure;Culture;Libraries,,,Location of libraries within North Ayrshire,DCAT feed
Libraries,North Ayrshire Council,https://maps-north-ayrshire.opendata.arcgis.com/maps/north-ayrshire::libraries,https://maps-north-ayrshire.opendata.arcgis.com/datasets/north-ayrshire::libraries.zip?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2017-05-25 00:00:00.000000,,,ZIP,,North Ayrshire;Education;Leisure;Culture;Libraries,,,Location of libraries within North Ayrshire,DCAT feed
Litter Bins,North Ayrshire Council,https://maps-north-ayrshire.opendata.arcgis.com/maps/north-ayrshire::litter-bins,https://www.maps.north-ayrshire.gov.uk/arcgis/rest/services/AGOL/Open_Data_Portal2/MapServer/7,,,2017-05-25 00:00:00.000000,,,ArcGIS GeoService,,North Ayrshire;Waste;Environment;Litter Bins,,,Location of litter bins maintained by the North Ayrshire Council Streetscene team,DCAT feed
Litter Bins,North Ayrshire Council,https://maps-north-ayrshire.opendata.arcgis.com/maps/north-ayrshire::litter-bins,https://maps-north-ayrshire.opendata.arcgis.com/datasets/north-ayrshire::litter-bins.geojson?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,,,2017-05-25 00:00:00.000000,,,GeoJSON,,North Ayrshire;Waste;Environment;Litter Bins,,,Location of litter bins maintained by the North Ayrshire Council Streetscene team,DCAT feed
