Title,Owner,PageURL,AssetURL,DateCreated,DateUpdated,FileSize,FileType,NumRecords,OriginalTags,ManualTags,License,Description
RC School Catchments,Aberdeen,https://data.aberdeencity.gov.uk/dataset/rc-school-catchments,"http://spatialdata-accabdn.opendata.arcgis.com/datasets/d8810b5c84744d0896761a2a8d286744_0.csv?outSR={""latestWkid"":27700,""wkid"":27700}",2020-09-22,2020-08-03,376,CSV,,Boundaries;Denominational;Education;Primary;School,,Open Government Licence 3.0 (United Kingdom),<div style='text-align:Left;'><div><div><p><span>Catchment Areas for Denominational Primary Schools in Aberdeen</span></p></div></div></div>
RC School Catchments,Aberdeen,https://data.aberdeencity.gov.uk/dataset/rc-school-catchments,"http://spatialdata-accabdn.opendata.arcgis.com/datasets/d8810b5c84744d0896761a2a8d286744_0.kml?outSR={""latestWkid"":27700,""wkid"":27700}",2020-09-22,2020-08-03,24888,KML,,Boundaries;Denominational;Education;Primary;School,,Open Government Licence 3.0 (United Kingdom),<div style='text-align:Left;'><div><div><p><span>Catchment Areas for Denominational Primary Schools in Aberdeen</span></p></div></div></div>
RC School Catchments,Aberdeen,https://data.aberdeencity.gov.uk/dataset/rc-school-catchments,"http://spatialdata-accabdn.opendata.arcgis.com/datasets/d8810b5c84744d0896761a2a8d286744_0.zip?outSR={""latestWkid"":27700,""wkid"":27700}",2020-09-22,2020-08-03,10260,ZIP,,Boundaries;Denominational;Education;Primary;School,,Open Government Licence 3.0 (United Kingdom),<div style='text-align:Left;'><div><div><p><span>Catchment Areas for Denominational Primary Schools in Aberdeen</span></p></div></div></div>
Recycling Centres,Aberdeen,https://data.aberdeencity.gov.uk/dataset/recycling-centres,http://spatialdata-accabdn.opendata.arcgis.com/datasets/5dbd92e1aba9467b8de058d0347a5b04_0,2020-09-22,2020-07-20,48746,HTML,,Environment;Recycling;Rubbish;Tip;Waste Disposal,,Open Government Licence 3.0 (United Kingdom),"<div style='text-align:Left;'><div><div><p style='margin:0 0 11 0;'><span>Point dataset with the locations of Recycling Centre’s in Aberdeen City Council local authority area. Attribute information includes site name, road name, locality and postcode.</span></p></div></div></div>"
Recycling Centres,Aberdeen,https://data.aberdeencity.gov.uk/dataset/recycling-centres,https://services5.arcgis.com/0sktPVp3t1LvXc9z/arcgis/rest/services/Recycling_Centres/FeatureServer/0,2020-09-22,2020-07-20,6013,Esri REST,,Environment;Recycling;Rubbish;Tip;Waste Disposal,,Open Government Licence 3.0 (United Kingdom),"<div style='text-align:Left;'><div><div><p style='margin:0 0 11 0;'><span>Point dataset with the locations of Recycling Centre’s in Aberdeen City Council local authority area. Attribute information includes site name, road name, locality and postcode.</span></p></div></div></div>"
Recycling Centres,Aberdeen,https://data.aberdeencity.gov.uk/dataset/recycling-centres,"http://spatialdata-accabdn.opendata.arcgis.com/datasets/5dbd92e1aba9467b8de058d0347a5b04_0.geojson?outSR={""latestWkid"":27700,""wkid"":27700}",2020-09-22,2020-07-20,1473,GeoJSON,,Environment;Recycling;Rubbish;Tip;Waste Disposal,,Open Government Licence 3.0 (United Kingdom),"<div style='text-align:Left;'><div><div><p style='margin:0 0 11 0;'><span>Point dataset with the locations of Recycling Centre’s in Aberdeen City Council local authority area. Attribute information includes site name, road name, locality and postcode.</span></p></div></div></div>"
Recycling Centres,Aberdeen,https://data.aberdeencity.gov.uk/dataset/recycling-centres,"http://spatialdata-accabdn.opendata.arcgis.com/datasets/5dbd92e1aba9467b8de058d0347a5b04_0.csv?outSR={""latestWkid"":27700,""wkid"":27700}",2020-09-22,2020-07-20,306,CSV,,Environment;Recycling;Rubbish;Tip;Waste Disposal,,Open Government Licence 3.0 (United Kingdom),"<div style='text-align:Left;'><div><div><p style='margin:0 0 11 0;'><span>Point dataset with the locations of Recycling Centre’s in Aberdeen City Council local authority area. Attribute information includes site name, road name, locality and postcode.</span></p></div></div></div>"
Recycling Centres,Aberdeen,https://data.aberdeencity.gov.uk/dataset/recycling-centres,"http://spatialdata-accabdn.opendata.arcgis.com/datasets/5dbd92e1aba9467b8de058d0347a5b04_0.kml?outSR={""latestWkid"":27700,""wkid"":27700}",2020-09-22,2020-07-20,3007,KML,,Environment;Recycling;Rubbish;Tip;Waste Disposal,,Open Government Licence 3.0 (United Kingdom),"<div style='text-align:Left;'><div><div><p style='margin:0 0 11 0;'><span>Point dataset with the locations of Recycling Centre’s in Aberdeen City Council local authority area. Attribute information includes site name, road name, locality and postcode.</span></p></div></div></div>"
Recycling Centres,Aberdeen,https://data.aberdeencity.gov.uk/dataset/recycling-centres,"http://spatialdata-accabdn.opendata.arcgis.com/datasets/5dbd92e1aba9467b8de058d0347a5b04_0.zip?outSR={""latestWkid"":27700,""wkid"":27700}",2020-09-22,2020-07-20,5121,ZIP,,Environment;Recycling;Rubbish;Tip;Waste Disposal,,Open Government Licence 3.0 (United Kingdom),"<div style='text-align:Left;'><div><div><p style='margin:0 0 11 0;'><span>Point dataset with the locations of Recycling Centre’s in Aberdeen City Council local authority area. Attribute information includes site name, road name, locality and postcode.</span></p></div></div></div>"
Recycling Points,Aberdeen,https://data.aberdeencity.gov.uk/dataset/recycling-points,http://spatialdata-accabdn.opendata.arcgis.com/datasets/906780e466904ae397d7162e6c0663b6_0,2020-09-22,2020-07-20,48740,HTML,,Environment;Recycling;Rubbish;Tip;Waste Disposal,,Open Government Licence 3.0 (United Kingdom),"<div style='text-align:Left;'><div><div><p><span>Point dataset with the locations of Recycling </span><span>Point</span><span>s in Aberdeen City Council local authority area. Attribute information includes site name, road name, locality and postcode.</span></p></div></div></div>"
Recycling Points,Aberdeen,https://data.aberdeencity.gov.uk/dataset/recycling-points,https://services5.arcgis.com/0sktPVp3t1LvXc9z/arcgis/rest/services/Recycling_Points/FeatureServer/0,2020-09-22,2020-07-20,8782,Esri REST,,Environment;Recycling;Rubbish;Tip;Waste Disposal,,Open Government Licence 3.0 (United Kingdom),"<div style='text-align:Left;'><div><div><p><span>Point dataset with the locations of Recycling </span><span>Point</span><span>s in Aberdeen City Council local authority area. Attribute information includes site name, road name, locality and postcode.</span></p></div></div></div>"
Recycling Points,Aberdeen,https://data.aberdeencity.gov.uk/dataset/recycling-points,"http://spatialdata-accabdn.opendata.arcgis.com/datasets/906780e466904ae397d7162e6c0663b6_0.geojson?outSR={""latestWkid"":27700,""wkid"":27700}",2020-09-22,2020-07-20,13009,GeoJSON,,Environment;Recycling;Rubbish;Tip;Waste Disposal,,Open Government Licence 3.0 (United Kingdom),"<div style='text-align:Left;'><div><div><p><span>Point dataset with the locations of Recycling </span><span>Point</span><span>s in Aberdeen City Council local authority area. Attribute information includes site name, road name, locality and postcode.</span></p></div></div></div>"
Recycling Points,Aberdeen,https://data.aberdeencity.gov.uk/dataset/recycling-points,"http://spatialdata-accabdn.opendata.arcgis.com/datasets/906780e466904ae397d7162e6c0663b6_0.csv?outSR={""latestWkid"":27700,""wkid"":27700}",2020-09-22,2020-07-20,4085,CSV,,Environment;Recycling;Rubbish;Tip;Waste Disposal,,Open Government Licence 3.0 (United Kingdom),"<div style='text-align:Left;'><div><div><p><span>Point dataset with the locations of Recycling </span><span>Point</span><span>s in Aberdeen City Council local authority area. Attribute information includes site name, road name, locality and postcode.</span></p></div></div></div>"
Recycling Points,Aberdeen,https://data.aberdeencity.gov.uk/dataset/recycling-points,"http://spatialdata-accabdn.opendata.arcgis.com/datasets/906780e466904ae397d7162e6c0663b6_0.kml?outSR={""latestWkid"":27700,""wkid"":27700}",2020-09-22,2020-07-20,23852,KML,,Environment;Recycling;Rubbish;Tip;Waste Disposal,,Open Government Licence 3.0 (United Kingdom),"<div style='text-align:Left;'><div><div><p><span>Point dataset with the locations of Recycling </span><span>Point</span><span>s in Aberdeen City Council local authority area. Attribute information includes site name, road name, locality and postcode.</span></p></div></div></div>"
Recycling Points,Aberdeen,https://data.aberdeencity.gov.uk/dataset/recycling-points,"http://spatialdata-accabdn.opendata.arcgis.com/datasets/906780e466904ae397d7162e6c0663b6_0.zip?outSR={""latestWkid"":27700,""wkid"":27700}",2020-09-22,2020-07-20,6991,ZIP,,Environment;Recycling;Rubbish;Tip;Waste Disposal,,Open Government Licence 3.0 (United Kingdom),"<div style='text-align:Left;'><div><div><p><span>Point dataset with the locations of Recycling </span><span>Point</span><span>s in Aberdeen City Council local authority area. Attribute information includes site name, road name, locality and postcode.</span></p></div></div></div>"
Adult Fitness Classes,Dundee,https://data.dundeecity.gov.uk/dataset/adult-fitness-classes,https://data.dundeecity.gov.uk/dataset/26794466-d94a-4b8e-8097-6172b97d5977/resource/9b0b8f3e-d241-4df4-8c93-a78e2538b0be/download/afc-aprjun18.csv,2019-03-19,2018-01-23,618433,CSV,,Health and Fitness,,Open Government Licence 3.0 (United Kingdom),"[LACD Group Exercise](http://www.leisureandculturedundee.com/leisure/onlinebooking) offers a variety of benefits you could miss out on if you chose to work out on your own. Some of the benefits include; exposure to a fun and sociable environment, a safe and effective workout program, a consistent exercise timetable, and a workout that requires no prior exercise knowledge or experience. Our classes are structured with a purpose and are beneficial for people with limited knowledge about safe and effective exercise programming. Our specifically designed classes include warm-ups, cool-downs and flexibility in addition to the conditioning section. 
 
We have a large, diverse and multi-skilled team of highly qualified fitness professionals, who are sure to help you achieve your goal. They will also serve as a resource for class participants and can encourage you to engage in other healthy living programs LACD offer outside of class. 
From as little as £29.00 a month our platinum membership offers you unlimited access to our Fitness Studios, Swimming Pools, Steam Room, Sauna Suites and the largest Group Exercise Program within the local area. Our Group Exercise timetable offers over 120 classes, 38 different disciplines with varied intensity levels, 7 days a week and we have 8 different fantastic venues throughout Dundee to choose from. Regardless of ability we really do have something for everyone! 
 
[Leisureactive](http://www.leisureandculturedundee.com/leisure/leisure-active) is the exciting membership scheme run by LACD working in partnership with Dundee City Council. It provides fantastic value for money services in Olympia, Lochee Swim & Sports Centre, Dundee International Sports Centre (DISC), Douglas Sports Centre, Lynch Sports Centre, Grove Swim and Sport Centre, Harris Swim and Sport Centre and St Paul's Swim and Sport Centre. 
 
All this designed for one purpose! Achieve your goal!"
