,Title,Owner,PageURL,AssetURL,DateCreated,DateUpdated,FileSize,FileSizeUnit,FileType,NumRecords,OriginalTags,ManualTags,License,Description,Source,AssetStatus,FileSizeBytes,FileSizeBins
130,Electric Vehicle Charging Sessions Dundee,Dundee City,https://data.dundeecity.gov.uk/dataset/ev-charging-data,https://data.dundeecity.gov.uk/dataset/ab3c487f-77c9-4157-a89f-ac9c95ae1b00/resource/f4c07f77-39f8-4f1b-9477-225d893dcf80/download/cp-data-mar-may-2018.csv,2017-12-04,2019-03-19,2908723.0,B,CSV,,ev;electric vehicle;charging,nan,Open Government Licence 3.0 (United Kingdom),"Every electric vehicle charging session at Dundee City Council owned charge points. Data includes: Start and finish date/time, Kwh (amount of electricity) used, Charge point ID, Location, Type of Charger.

More information about electric vehicles in Dundee can be found on the Drive Dundee Electric [website](https://drivedundeeelectric.co.uk/).",ckan API,True,2908723.0,1-10MB
131,Electric Vehicle Charging Sessions Dundee,Dundee City,https://data.dundeecity.gov.uk/dataset/ev-charging-data,https://data.dundeecity.gov.uk/dataset/ab3c487f-77c9-4157-a89f-ac9c95ae1b00/resource/d2bf2085-922f-4c29-9682-788fb47b5b4d/download/cp-data-dec-mar-2018.csv,2017-12-04,2019-03-19,2758286.0,B,CSV,,ev;electric vehicle;charging,nan,Open Government Licence 3.0 (United Kingdom),"Every electric vehicle charging session at Dundee City Council owned charge points. Data includes: Start and finish date/time, Kwh (amount of electricity) used, Charge point ID, Location, Type of Charger.

More information about electric vehicles in Dundee can be found on the Drive Dundee Electric [website](https://drivedundeeelectric.co.uk/).",ckan API,True,2758286.0,1-10MB
132,Electric Vehicle Charging Sessions Dundee,Dundee City,https://data.dundeecity.gov.uk/dataset/ev-charging-data,https://data.dundeecity.gov.uk/dataset/ab3c487f-77c9-4157-a89f-ac9c95ae1b00/resource/d748579a-f05f-47e6-a76b-e76d1e2e9589/download/cpdata.csv,2017-12-04,2019-03-19,2738382.0,B,CSV,,ev;electric vehicle;charging,nan,Open Government Licence 3.0 (United Kingdom),"Every electric vehicle charging session at Dundee City Council owned charge points. Data includes: Start and finish date/time, Kwh (amount of electricity) used, Charge point ID, Location, Type of Charger.

More information about electric vehicles in Dundee can be found on the Drive Dundee Electric [website](https://drivedundeeelectric.co.uk/).",ckan API,True,2738382.0,1-10MB
133,Electric Vehicle Charging Sessions Dundee,Dundee City,https://data.dundeecity.gov.uk/dataset/ev-charging-data,https://data.dundeecity.gov.uk/dataset/ab3c487f-77c9-4157-a89f-ac9c95ae1b00/resource/bf478c38-9aa4-44b4-943a-77d643149a74/download/cp-locations.csv,2017-12-04,2019-03-19,13192.0,B,CSV,,ev;electric vehicle;charging,nan,Open Government Licence 3.0 (United Kingdom),"Every electric vehicle charging session at Dundee City Council owned charge points. Data includes: Start and finish date/time, Kwh (amount of electricity) used, Charge point ID, Location, Type of Charger.

More information about electric vehicles in Dundee can be found on the Drive Dundee Electric [website](https://drivedundeeelectric.co.uk/).",ckan API,True,13192.0,10-100KB
134,Electric Vehicle Charging Sessions Dundee,Dundee City,https://data.dundeecity.gov.uk/dataset/ev-charging-data,https://data.dundeecity.gov.uk/dataset/ab3c487f-77c9-4157-a89f-ac9c95ae1b00/resource/dd6186a4-5d1a-431a-93c4-0be142ff8e10/download/charge-sessions-june-sept.csv,2017-12-04,2019-03-19,3685746.0,B,CSV,,ev;electric vehicle;charging,nan,Open Government Licence 3.0 (United Kingdom),"Every electric vehicle charging session at Dundee City Council owned charge points. Data includes: Start and finish date/time, Kwh (amount of electricity) used, Charge point ID, Location, Type of Charger.

More information about electric vehicles in Dundee can be found on the Drive Dundee Electric [website](https://drivedundeeelectric.co.uk/).",ckan API,True,3685746.0,1-10MB
135,Food Hygiene Information Scheme,Dundee City,https://data.dundeecity.gov.uk/dataset/food-hygiene-information-scheme,http://ratings.food.gov.uk/OpenDataFiles/FHRS772en-GB.xml,2017-11-29,2021-06-22,1437143.0,B,XML,,food;safety hygiene;ratings,nan,Open Government Licence 3.0 (United Kingdom),"Food hygiene rating or inspection results given to a businesses and date of inspection or visit by the Dundee City council. Businesses include restaurants, pubs, cafés, takeaways, hotels and other places consumers eat, as well as in supermarkets and other food shops. The data is held by the Food Standards Agency on behalf of all local authorities participating in the FSA's national food hygiene rating schemes.

",ckan API,True,1437143.0,1-10MB
136,Food Hygiene Information Scheme,Dundee City,https://data.dundeecity.gov.uk/dataset/food-hygiene-information-scheme,https://data.dundeecity.gov.uk/dataset/ad72621b-3aee-4db1-9c94-141420379a65/resource/e6e81dec-e5ca-42bf-9f67-f1f71b71a240/download/fhrs.csv,2017-11-29,2021-06-22,404372.0,B,CSV,,food;safety hygiene;ratings,nan,Open Government Licence 3.0 (United Kingdom),"Food hygiene rating or inspection results given to a businesses and date of inspection or visit by the Dundee City council. Businesses include restaurants, pubs, cafés, takeaways, hotels and other places consumers eat, as well as in supermarkets and other food shops. The data is held by the Food Standards Agency on behalf of all local authorities participating in the FSA's national food hygiene rating schemes.

",ckan API,True,404372.0,0.1-1MB
137,Housing Available Now,Dundee City,https://data.dundeecity.gov.uk/dataset/housing-available-now,https://mapsonline.dundeecity.gov.uk/dcc_gis_root/dcc_gis_config/app_config/availhousing/index.html,2017-08-16,2021-08-19,17535.0,B,HTML,,housing,nan,Public Sector End User Licence (Scotland),"## Properties available now from the Common Housing Register

Properties are _available now_  where;

* There is no queue of suitable applicants, 
* The house has been refused more than 3 times, or
* It has been empty and available for let for at least 3 weeks

The property will be advertised on the Available Now list for __5 working days__ or when __10 notes of interest__ have been received, whichever is the soonest.

For information on how to find housing in Dundee, including to apply to the common housing register, please visit the [Housing Options Guide](https://www.dundeecity.gov.uk/service-area/neighbourhood-services/housing-and-communities/housing-options-dundee). 

This data is made available under an [End User licence](https://www.ordnancesurvey.co.uk/business-and-government/licensing/licences/osma-end-user-licence.html) for the purpose of supporting applicants on the common housing register to apply for available housing.",ckan API,True,17535.0,10-100KB
138,Housing Available Now,Dundee City,https://data.dundeecity.gov.uk/dataset/housing-available-now,https://mapsonline.dundeecity.gov.uk/dcc_gis_root/DCC_GIS_Config/App_Config/AvailHousing/availhousing_csv.ashx,2017-08-16,2021-08-19,2410.0,B,CSV,,housing,nan,Public Sector End User Licence (Scotland),"## Properties available now from the Common Housing Register

Properties are _available now_  where;

* There is no queue of suitable applicants, 
* The house has been refused more than 3 times, or
* It has been empty and available for let for at least 3 weeks

The property will be advertised on the Available Now list for __5 working days__ or when __10 notes of interest__ have been received, whichever is the soonest.

For information on how to find housing in Dundee, including to apply to the common housing register, please visit the [Housing Options Guide](https://www.dundeecity.gov.uk/service-area/neighbourhood-services/housing-and-communities/housing-options-dundee). 

This data is made available under an [End User licence](https://www.ordnancesurvey.co.uk/business-and-government/licensing/licences/osma-end-user-licence.html) for the purpose of supporting applicants on the common housing register to apply for available housing.",ckan API,True,2410.0,1-10KB
139,Listed Buildings,Dundee City,https://data.dundeecity.gov.uk/dataset/listed-buildings,http://inspire.dundeecity.gov.uk/geoserver/inspire/wfs?version=2.0.0&service=wfs&request=GetFeature&typeName=inspire:LISTEDBUILDINGS&outputFormat=csv,2018-02-15,2019-03-19,918708.0,B,CSV,,built-environmnet;protected-sites;historic centre;building planning,nan,Open Government Licence 3.0 (United Kingdom),"Buildings are listed by Historic Scotland for their special architectural or historic interest on behalf of the Scottish Government. The aim of listing such buildings is to protect or enhance their special character by affording them statutory protection. The principles for listing buildings are fairly complex and there is no right of appeal against the Scottish Governments decision to list a property. Listed buildings are listed in 3 categories - A, B and C;

* __Category A__ listed buildings are of national or international importance. 
* __Category B__ listed buildings are of regional importance. 
* __Category C__ buildings are of local importance. 

A building's listing covers its interior, exterior and any object or structure fixed to a building or which falls within the curtilage of such a building, forming part of the land since before 1 July 1948.

Visit the Council website for information about [listed buildings and the planning process](Further information on listed buildings can be found on the ).  You can also visit [Historic Environment Scotland for national data](https://www.historicenvironment.scot/advice-and-support/listing-scheduling-and-designations/listed-buildings/search-for-a-listed-building/) on listed buildings.

",ckan API,True,918708.0,0.1-1MB
140,Listed Buildings,Dundee City,https://data.dundeecity.gov.uk/dataset/listed-buildings,http://inspire.dundeecity.gov.uk/geoserver/inspire/wfs?version=2.0.0&service=wfs&request=GetFeature&typeName=inspire:LISTEDBUILDINGS&outputFormat=application/json&srsName=EPSG:4326,2018-02-15,2019-03-19,1190373.0,B,GEOJSON,,built-environmnet;protected-sites;historic centre;building planning,nan,Open Government Licence 3.0 (United Kingdom),"Buildings are listed by Historic Scotland for their special architectural or historic interest on behalf of the Scottish Government. The aim of listing such buildings is to protect or enhance their special character by affording them statutory protection. The principles for listing buildings are fairly complex and there is no right of appeal against the Scottish Governments decision to list a property. Listed buildings are listed in 3 categories - A, B and C;

* __Category A__ listed buildings are of national or international importance. 
* __Category B__ listed buildings are of regional importance. 
* __Category C__ buildings are of local importance. 

A building's listing covers its interior, exterior and any object or structure fixed to a building or which falls within the curtilage of such a building, forming part of the land since before 1 July 1948.

Visit the Council website for information about [listed buildings and the planning process](Further information on listed buildings can be found on the ).  You can also visit [Historic Environment Scotland for national data](https://www.historicenvironment.scot/advice-and-support/listing-scheduling-and-designations/listed-buildings/search-for-a-listed-building/) on listed buildings.

",ckan API,True,1190373.0,1-10MB
141,Listed Buildings,Dundee City,https://data.dundeecity.gov.uk/dataset/listed-buildings,http://inspire.dundeecity.gov.uk/geoserver/inspire/wfs?version=2.0.0&service=wfs&request=GetFeature&typeName=inspire:LISTEDBUILDINGS&outputFormat=SHAPE-ZIP,2018-02-15,2019-03-19,287058.0,B,ZIP,,built-environmnet;protected-sites;historic centre;building planning,nan,Open Government Licence 3.0 (United Kingdom),"Buildings are listed by Historic Scotland for their special architectural or historic interest on behalf of the Scottish Government. The aim of listing such buildings is to protect or enhance their special character by affording them statutory protection. The principles for listing buildings are fairly complex and there is no right of appeal against the Scottish Governments decision to list a property. Listed buildings are listed in 3 categories - A, B and C;

* __Category A__ listed buildings are of national or international importance. 
* __Category B__ listed buildings are of regional importance. 
* __Category C__ buildings are of local importance. 

A building's listing covers its interior, exterior and any object or structure fixed to a building or which falls within the curtilage of such a building, forming part of the land since before 1 July 1948.

Visit the Council website for information about [listed buildings and the planning process](Further information on listed buildings can be found on the ).  You can also visit [Historic Environment Scotland for national data](https://www.historicenvironment.scot/advice-and-support/listing-scheduling-and-designations/listed-buildings/search-for-a-listed-building/) on listed buildings.

",ckan API,True,287058.0,0.1-1MB
